headline,article_link,is_sarcastic
Scott Morrison dies after trying to show off lump of gas in parliament ,https://chaser.com.au/national/scott-morrison-dies-after-trying-to-show-off-lump-of-gas-in-parliament/,1
Miranda Devine hires Youtuber to help her fake a sincere apology ,https://chaser.com.au/national/miranda-devine-hires-youtuber-to-help-her-fake-a-sincere-apology/,1
Canada launches ground invasion to save America from itself ,https://chaser.com.au/world/canada-launches-ground-invasion-to-save-america-from-themselves/,1
Good Year sued for false advertising ,https://chaser.com.au/general-news/good-year-sued-for-false-advertising/,1
Kanye offered NRL halfback job after urinating on Grammy award ,https://chaser.com.au/sport/kanye-offered-nrl-halfback-job-after-urinating-on-grammy-award/,1
Berry farmer offering fuck all for job in middle of nowhere can’t find employees for some reason ,https://chaser.com.au/general-news/berry-farmer-offering-fuck-all-for-job-in-middle-of-nowhere-cant-find-employees-for-some-reason/,1
Twenty-year old who owns seven properties not so fucking smug about it now ,https://chaser.com.au/general-news/twenty-year-old-who-owns-seven-properties-not-so-fucking-smug-about-it-now-is-he/,1
Woman who makes living promoting diet pills boycotts Insta over misinformation ,https://chaser.com.au/world/woman-who-makes-living-promoting-diet-pills-boycotts-insta-over-misinformation/,1
Melbourne women unsurprised to hear man who wanted to ‘eat out’ now refuses to ,https://chaser.com.au/general-news/melbourne-women-unsurprised-to-hear-man-who-wanted-to-eat-out-now-refuses-to/,1
New fan theory suggests JK Rowling is the real villain of Harry Potter ,https://chaser.com.au/world/new-fan-theory-suggests-jk-rowling-is-the-real-villain-of-harry-potter/,1
Angus Taylor worried his lobbying for gas might upset his mates over at the coal lobby ,https://chaser.com.au/general-news/angus-taylor-worried-his-lobbying-for-gas-might-upset-his-mates-over-at-the-coal-lobby/,1
News Corp decides police brutality is bad now that it’s happening to white people ,https://chaser.com.au/national/news-corp-decides-police-brutality-is-bad-now-that-its-happening-to-white-people/,1
Mike Cannon-Brookes is very smart and good looking and also he smells really good and has a lovely personality ,https://chaser.com.au/national/mike-cannon-brookes-is-very-smart-and-good-looking-and-also-he-smells-really-good-and-has-a-lovely-personality/,1
Leaked polling suggests most Australians think Herald Sun is dogshit ,https://chaser.com.au/national/leaked-polling-suggests-most-australians-think-herald-sun-is-dogshit/,1
God begins 2020’s redemption-arc by cancelling the Kardashians ,https://chaser.com.au/world/god-begins-2020s-redemption-arc-by-cancelling-the-kardashians/,1
"Guy who ‘hates snowflakes’ now boycotting award shows, sport, cheese, lollies, ice cream… ",https://chaser.com.au/general-news/guy-who-hates-snowflakes-now-boycotting-award-shows-sport-cheese-lollies-ice-cream/,1
Scott Morrison pledges help for California bushfires by volunteering to fly to Hawaii ,https://chaser.com.au/world/scott-morrison-pledges-help-for-california-bushfires-by-volunteering-to-fly-to-hawaii/,1
Policeman makes sure to turn off bodycam before behaving reasonably ,https://chaser.com.au/general-news/policeman-makes-sure-to-turn-off-bodycam-before-behaving-reasonably/,1
Facebook to avoid paying for news by just browsing in incognito mode ,https://chaser.com.au/national/facebook-to-avoid-paying-for-news-by-browsing-in-incognito-mode/,1
Peter Dutton demands Victorian border be opened to French au pairs ,https://chaser.com.au/general-news/peter-dutton-demands-victorian-border-be-opened-to-french-au-pairs/,1
Scott Morrison already negatively gearing cubbyhouse ,https://chaser.com.au/national/scott-morrison-already-negatively-gearing-cubbyhouse/,1
QLD announces further border lockdowns after Meatloaf reveals he’s free for the AFL grand final ,https://chaser.com.au/sport/qld-announces-further-border-lockdowns-after-meatloaf-reveals-hes-free-for-the-afl-grand-final/,1
"“It’s not about masks, it’s about human rights!” claims guy who never once gave a shit about Nauru ",https://chaser.com.au/national/its-not-about-masks-its-about-human-rights-claims-guy-who-never-once-gave-a-shit-about-nauru/,1
“Dan Andrews was too lax” says guy that held off lockdown for a week so Hillsong could hold a party ,https://chaser.com.au/national/dan-andrews-was-too-lax-says-guy-that-held-off-lockdown-for-a-week-so-hillsong-could-hold-a-party/,1
Single parent unable to pay rent relieved to hear Gina will be getting a tax break ,https://chaser.com.au/national/single-parent-unable-to-pay-rent-relieved-to-hear-gina-will-be-getting-a-tax-break/,1
Dan Andrews slammed for listening to medical experts instead of former AFL players ,https://chaser.com.au/national/dan-andrews-slammed-for-listening-to-medical-experts-instead-of-former-afl-players/,1
Party that called for closed borders at last 30 elections demands borders be reopened immediately ,https://chaser.com.au/general-news/party-that-called-for-closed-borders-at-last-30-elections-demands-borders-be-reopened-immediately/,1
"Scott Morrison claims he is “handy with tools”, citing years of experience with Tony Abbott ",https://chaser.com.au/national/scott-morrison-claims-he-is-handy-with-tools-citing-years-of-experience-with-tony-abbott/,1
"Abbott shocked to learn a woman, Queen Elizabeth II, will be his new boss ",https://chaser.com.au/national/abbott-shocked-to-learn-a-woman-queen-elizabeth-ii-will-be-his-new-boss/,1
Abbott denies making himself Minister for Women was misogynistic: ‘I did more for women than they could ever do’ ,https://chaser.com.au/national/abbott-denies-making-himself-minister-for-women-was-misogynistic-i-did-more-for-women-than-they-could-ever-do/,1
George Pell pens letter to British press defending Tony Abbott’s character ,https://chaser.com.au/national/george-pell-pens-letter-to-british-press-defending-tony-abbotts-character/,1
Popular new TikTok trend has Aussie soldiers lip syncing their favourite war crimes ,https://chaser.com.au/general-news/popular-new-tiktok-trend-has-adf-soldiers-lip-syncing-their-favourite-war-crimes/,1
"Brisbane gets AFL grand final; Australians in recession, Victorians in depression  ",https://chaser.com.au/sport/brisbane-gets-afl-grand-final-australians-in-recession-victorians-in-depression/,1
"Frydenberg confirms Australia in recession, Daniel Andrews to blame ",https://chaser.com.au/national/frydenberg-confirms-australia-in-recession-daniel-andrews-to-blame/,1
Berejiklian stands firm on decision to constantly change her mind ,https://chaser.com.au/national/berejiklian-stands-firm-on-decision-to-constantly-change-her-mind/,1
US Army eSports team disappointed the war crimes in video game “aren’t as good as real thing” ,https://chaser.com.au/sport/us-army-esports-team-disappointed-the-war-crimes-in-video-game-arent-as-good-as-real-thing/,1
Clive Palmer sues Clive Palmer for defamation after making him look like an idiot ,https://chaser.com.au/national/clive-palmer-sues-clive-palmer-for-defamation-after-making-him-look-like-an-idiot/,1
Thousands volunteer to become Australia Post executives to help clear backlog of bonuses ,https://chaser.com.au/general-news/volunteer-to-become-australia-post-executives/,1
Daily Mail unaffected by Facebook ban on original news reporting ,https://chaser.com.au/national/daily-mail-unaffected-by-facebook-ban-on-original-news-reporting/,1
Calls for China to release Australian journalist and arrest Andrew Bolt instead ,https://chaser.com.au/world/calls-for-chinese-to-release-journalist-and-replace-her-with-andrew-bolt/,1
Tony Abbott fails as trade envoy after he successfully stops the boats ,https://chaser.com.au/world/tony-abbott-fails-as-trade-envoy-after-he-stops-the-boats/,1
Fears everyone at Smash Mouth concert may have COVID after exhibiting severe lack of taste ,https://chaser.com.au/world/fears-everyone-at-smash-mouth-concert-may-have-covid-after-exhibiting-severe-lack-of-taste/,1
Chris Kenny fires writer after pitching an idea that isn’t batshit ,https://chaser.com.au/general-news/chris-kenny-fires-writer-after-pitching-an-idea-that-isnt-batshit/,1
Masked Singer contact tracers hit brick wall after failing to guess who the kitten is ,https://chaser.com.au/national/masked-singer-contact-tracers-hit-brick-wall-after-failing-to-guess-who-the-kitten-is/,1
George Pell caught having sex with new vaccine ,https://chaser.com.au/national/george-pell-caught-having-sex-with-new-vaccine/,1
"“If we defund police, who will you call to take your details and then not solve the crime?” asks police union ",https://chaser.com.au/general-news/if-we-defund-police-who-will-you-call-to-take-your-details-and-then-not-solve-the-crime-asks-police-union/,1
Albanese pledges bi-partisan support for Liberal Party branch-stacking ,https://chaser.com.au/national/albanese-pledges-bi-partisan-support-for-liberal-party-branch-stacking/,1
“Won’t somebody think of the children!” ask institutions that covered up decades of child abuse ,https://chaser.com.au/national/wont-somebody-think-of-the-children-ask-institutions-that-covered-up-decades-of-child-abuse/,1
Kim Jong-Un ‘suspiciously’ in a coma while Masked Singer is off for ‘medical reasons’ ,https://chaser.com.au/world/kim-jong-un-suspiciously-in-a-coma-while-masked-singer-is-off-for-medical-reasons/,1
Kim Jong-un’s browser history erased for fifth time this year ,https://chaser.com.au/general-news/kim-jong-uns-browser-history-erased-for-fifth-time-this-year/,1
Shock that the Victorian Liberal Party is worth stacking ,https://chaser.com.au/national/shock-that-victorian-liberal-party-is-worth-stacking/,1
Daniel Andrews to win over News Corp by taking 3 week holiday in Hawaii ,https://chaser.com.au/national/daniel-andrews-to-win-over-news-corp-by-taking-3-week-holiday-in-hawaii/,1
"Obama obliterates Trump, in much the same way he did innocent Afghan farmers ",https://chaser.com.au/world/obama-obliterates-trump-in-much-the-same-way-he-did-afghan-farmers/,1
Russian Opposition Leader Alexei Navalny first to try Russian Covid-19 vaccine ,https://chaser.com.au/world/russian-opposition-leader-alexei-navalny-first-to-try-russian-covid-19-vaccine/,1
Pauline Hanson demands more locally acquired cases  ,https://chaser.com.au/general-news/pauline-hanson-demands-more-locally-acquired-cases/,1
Liberal Party rushes out commemorative ‘25 million Australians vaccinated’ mug ,https://chaser.com.au/national/liberal-party-rushes-out-commemorative-25-million-australians-vaccinated-mug/,1
Karl Stefanovic sacked by Nine following revelation that he’s not anglo ,https://chaser.com.au/general-news/karl-stefanovic-sacked-by-nine-following-revelation-that-hes-not-anglo/,1
Sydney still somehow hosting less nightlife than Melbourne ,https://chaser.com.au/national/sydney-still-somehow-hosting-less-nightlife-than-melbourne/,1
"Nine deny lack of diversity, pointing out that time they had a ranga on Today ",https://chaser.com.au/national/nine-deny-lack-of-diversity-pointing-out-that-time-they-had-a-ranga-on-today/,1
Nine to increase diversity by having Karl Stefanovic host every show ,https://chaser.com.au/national/nine-to-increase-diversity-by-having-karl-stefanovic-host-every-show/,1
Police launch investigation to discover who Victorian Opposition Leader is ,https://chaser.com.au/national/police-launch-investigation-to-discover-who-victorian-opposition-leader-is/,1
News Corp demands to know why Dan Andrews didn’t stop the racist cartoon in The Australian ,https://chaser.com.au/national/news-corp-demands-to-know-why-dan-andrews-didnt-stop-the-racist-cartoon-in-the-australian/,1
Government announces university students who fail economics will be fast tracked into Federal Cabinet ,https://chaser.com.au/national/government-announces-university-students-who-fail-economics-will-be-fast-tracked-into-federal-cabinet/,1
NRL star faces scrutiny over allegations he’s been in respectful monogamous relationship ,https://chaser.com.au/sport/nrl-star-faces-scrutiny-over-allegations-hes-been-in-respectful-monogamous-relationship/,1
"White House fears Democrats could dig up Trump’s old tweets from Monday, Tuesday, Wednesday or Thursday ",https://chaser.com.au/world/white-house-fears-democrats-could-dig-up-trumps-old-offensive-tweets-from-monday-tuesday-wednesday-or-thursday/,1
News Corp columnists rejoice at New Zealand’s COVID-19 resurgence ,https://chaser.com.au/world/news-corp-columnists-rejoice-at-new-zealands-covid-19-resurgence/,1
Fears Harris candidacy a ‘trojan horse’ that may allow a non-rapist to end up as President ,https://chaser.com.au/world/fears-harris-candidacy-a-trojan-horse-that-may-allow-a-non-rapist-to-end-up-as-president/,1
